id,WELL,DEPTH,SP,GR,AC,label
4011,2,1721.25,61.55,143.19,307.25,2
26149,146,1967.99,44.76,158.47,255.42,1
756,2,1314.38,55.3,133.16,364.15,2
14273,2,3004.0,60.71,219.79,221.61,2
16388,2,3268.38,59.88,161.57,238.87,2
6830,2,2073.63,61.4,147.33,290.62,2
20231,146,915.52,49.32,128.18,390.4,2
19997,146,873.76,49.06,118.2,418.45,0
12879,2,2829.75,62.43,208.39,268.95,2
22787,146,1369.97,53.88,112.36,328.13,0
11547,2,2663.25,63.1,165.28,210.74,2
719,2,1309.75,61.11,139.2,332.77,2
18307,146,572.92,50.33,72.99,345.61,0
11836,2,2699.38,61.69,140.41,236.62,2
31073,298,1465.0,46.52,110.92,329.64,2
16426,2,3273.13,59.37,194.95,239.38,2
36847,2010,1449.5,48.48,160.66,371.52,2
21233,146,1093.52,27.97,65.23,324.06,0
8257,2,2252.0,73.73,207.7,302.92,2
11924,2,2710.38,64.1,162.12,264.44,2
26678,146,2061.87,40.82,125.91,262.19,1
12354,2,2764.13,62.67,222.34,250.57,2
33385,298,1802.5,49.3,119.56,304.79,2
29425,146,2550.31,52.54,140.77,283.07,2
27581,146,2222.5,55.1,128.67,290.7,2
26560,146,2040.99,52.99,139.57,285.61,2
7907,2,2208.25,69.5,166.33,272.89,0
21040,146,1059.23,51.93,110.76,290.69,0
28264,146,2343.96,53.6,132.79,274.35,2
6164,2,1990.38,64.45,112.98,305.89,0
24534,146,1680.87,51.56,126.45,243.34,2
9203,2,2370.25,73.33,151.33,289.44,2
35565,298,2120.12,47.03,112.64,289.51,2
1468,2,1403.38,60.71,114.61,298.92,0
9168,2,2365.88,74.79,234.9,285.99,2
15887,2,3205.75,54.0,120.35,187.98,1
32215,298,1631.88,34.55,114.45,292.83,2
29194,146,2509.17,53.16,149.17,290.5,1
8444,2,2275.38,73.62,240.27,317.55,2
35861,298,2163.25,48.34,116.68,297.12,2
27468,146,2202.54,51.36,88.14,209.59,1
6331,2,2011.25,63.1,153.79,293.36,2
20688,146,996.75,47.39,109.25,332.23,0
38204,2010,1647.38,44.71,141.8,282.86,0
24129,146,1608.63,52.4,178.04,359.22,2
24912,146,1748.08,52.36,134.44,296.92,2
8227,2,2248.25,73.64,193.1,302.8,2
13941,2,2962.5,60.56,147.37,212.77,0
532,2,1286.38,39.71,73.36,341.49,0
1227,2,1373.25,60.59,147.24,320.53,2
17725,146,469.9,51.62,95.65,459.12,2
8833,2,2324.0,73.37,175.79,251.41,2
17030,146,345.85,50.4,75.61,454.96,1
17159,146,369.01,53.81,60.79,452.07,1
8716,2,2309.38,74.57,160.71,273.22,2
15267,2,3128.25,59.76,161.31,226.02,2
17895,146,499.92,51.94,81.06,400.72,2
4046,2,1725.63,59.22,145.3,300.25,2
3216,2,1621.88,61.33,136.48,299.1,2
5517,2,1909.5,58.54,156.22,321.62,2
14203,2,2995.25,59.89,154.94,226.01,2
20664,146,992.48,50.05,125.63,379.88,2
14594,2,3044.13,61.08,168.7,248.96,2
8732,2,2311.38,74.95,151.29,272.79,0
20669,146,993.39,50.57,125.57,364.85,2
27493,146,2206.96,54.56,123.84,282.91,2
24366,146,1650.7,33.14,80.1,288.43,1
13275,2,2879.25,62.57,179.27,247.98,2
8893,2,2331.5,71.11,167.38,242.71,0
14116,2,2984.38,61.81,147.59,235.83,2
3878,2,1704.63,61.49,163.46,378.78,2
20599,146,981.05,49.98,116.24,358.85,2
14000,2,2969.88,61.71,169.93,244.74,2
25018,146,1766.82,48.84,101.27,255.12,1
12852,2,2826.38,52.51,139.17,195.75,0
4729,2,1811.0,47.17,96.81,283.8,0
4299,2,1757.25,62.44,113.84,257.04,0
6507,2,2033.25,61.33,153.03,298.27,2
31968,298,1595.88,49.68,121.87,310.69,2
22154,146,1257.5,52.69,124.3,377.24,2
22813,146,1374.55,52.51,114.81,290.72,0
9863,2,2452.75,70.4,158.84,252.2,2
37596,2010,1558.62,48.04,137.05,316.64,2
8339,2,2262.25,76.08,157.45,272.59,0
19949,146,865.23,48.41,94.24,297.32,0
20496,146,962.61,49.78,121.35,366.89,2
36893,2010,1456.12,49.22,160.2,335.72,2
29093,146,2491.18,50.93,135.47,218.98,1
17856,146,493.07,46.57,62.75,422.61,1
1046,2,1350.63,62.69,156.32,320.84,2
767,2,1315.75,42.5,102.29,321.1,0
25520,146,1855.98,36.77,83.31,215.1,1
14291,2,3006.25,59.65,167.41,217.64,0
407,2,1270.75,59.78,155.19,395.47,2
4464,2,1777.88,62.15,134.65,312.32,2
24043,146,1593.39,49.2,130.56,256.85,1
22837,146,1378.81,53.31,150.2,311.9,2
8011,2,2221.25,71.74,150.27,263.11,0
28961,146,2467.71,37.46,119.25,224.78,2
30396,146,2722.98,49.77,148.45,208.43,1
8859,2,2327.25,74.33,201.39,254.41,2
956,2,1339.38,60.68,140.94,365.43,2
36827,2010,1446.5,49.5,171.7,359.92,2
18085,146,533.45,51.46,90.19,356.35,2
6513,2,2034.0,62.39,148.64,307.05,2
37423,2010,1533.5,46.39,138.89,317.39,2
2838,2,1574.63,59.91,137.89,315.86,0
32172,298,1625.62,43.66,105.55,293.64,0
22518,146,1322.12,52.14,104.8,300.75,0
2907,2,1583.25,50.01,112.59,272.74,0
35734,298,2144.75,50.46,108.43,299.49,2
10960,2,2589.88,62.0,156.09,247.87,2
28205,146,2333.45,39.35,100.77,226.27,1
24131,146,1608.94,52.2,172.65,330.27,2
34890,298,2021.75,45.77,110.92,292.62,2
11825,2,2698.0,62.68,145.98,221.26,2
21813,146,1196.7,50.14,117.46,310.86,0
11873,2,2704.0,64.24,164.52,248.75,2
37809,2010,1589.75,49.19,155.65,367.97,2
18696,146,642.27,47.59,111.28,454.9,2
25864,146,1917.24,47.96,161.09,284.01,1
27548,146,2216.56,53.35,118.42,254.08,2
26024,146,1945.59,33.28,110.1,270.37,1
31058,298,1462.75,43.89,95.1,278.49,0
36724,2010,1431.5,43.9,98.84,294.31,0
14369,2,3016.0,54.4,142.98,206.79,1
29181,146,2506.88,52.8,153.09,272.2,1
8845,2,2325.5,74.06,194.61,239.84,2
19206,146,733.25,49.27,115.69,418.25,2
25892,146,1922.27,52.0,117.77,292.59,2
2135,2,1486.75,61.02,139.08,255.34,0
8670,2,2303.63,74.17,207.75,280.89,2
35387,298,2094.5,45.06,104.25,267.26,2
17312,146,396.14,55.55,62.7,461.43,1
19377,146,763.42,39.33,88.26,361.67,0
1657,2,1427.0,49.32,107.65,289.17,0
2502,2,1532.63,61.2,149.07,287.91,1
11543,2,2662.75,63.51,198.54,219.97,2
31631,298,1546.75,49.9,109.7,315.42,0
29697,146,2598.62,53.69,136.19,260.22,1
20673,146,994.16,50.7,132.42,392.37,2
17519,146,433.02,49.14,82.73,436.16,1
18021,146,522.02,47.05,54.8,374.94,1
35115,298,2054.62,41.68,72.32,261.43,0
6773,2,2066.5,62.96,138.66,280.25,2
14887,2,3080.75,57.23,153.33,204.18,0
30929,146,2817.62,476.4,10.0,236.46,2
30922,146,2816.4,476.4,10.0,247.26,2
14779,2,3067.25,59.39,160.2,234.95,0
25524,146,1856.74,45.95,123.52,262.02,1
17464,146,423.11,52.38,85.35,460.66,1
23166,146,1437.49,53.01,103.3,284.64,2
6866,2,2078.13,63.02,162.11,301.82,2
17168,146,370.54,54.47,77.69,379.69,2
7872,2,2203.88,71.81,180.75,260.25,0
19223,146,736.14,49.32,136.58,353.22,2
10156,2,2489.38,66.16,99.7,222.75,0
4518,2,1784.63,62.21,148.65,329.38,2
22328,146,1288.29,45.33,85.53,281.08,0
18540,146,614.38,38.88,65.39,355.53,0
37755,2010,1581.88,51.07,173.29,385.51,2
3310,2,1633.63,61.63,149.24,329.56,0
34880,298,2020.25,46.05,96.27,261.26,0
4259,2,1752.25,62.79,121.34,271.45,0
35455,298,2104.38,49.0,120.55,295.71,2
26836,146,2089.91,53.88,148.2,355.73,2
9613,2,2421.5,65.98,231.79,274.11,2
28376,146,2363.93,53.67,153.67,251.09,2
20697,146,998.42,44.98,129.91,352.44,0
16033,2,3224.0,54.95,113.73,192.21,1
36441,298,2248.0,52.09,170.14,347.47,2
31957,298,1594.25,50.4,121.5,314.44,2
4085,2,1730.5,60.88,134.53,277.81,2
7880,2,2204.88,71.29,171.09,275.68,0
31456,298,1521.12,46.26,108.64,295.77,2
20159,146,902.56,49.6,127.78,441.8,0
7848,2,2200.88,71.17,180.93,245.04,0
17261,146,387.0,53.56,71.83,459.64,1
22792,146,1370.89,53.53,125.21,359.64,0
26690,146,2064.0,38.4,97.56,250.24,1
32832,298,1721.62,38.47,59.28,277.15,0
37739,2010,1579.62,48.88,156.01,372.91,2
20341,146,935.03,49.96,135.07,411.02,2
17937,146,507.24,46.87,58.79,377.89,1
8944,2,2337.88,76.5,159.78,275.43,2
35159,298,2061.12,49.25,121.33,307.7,2
16223,2,3247.75,58.21,157.26,208.26,0
3695,2,1681.75,61.78,130.67,260.32,0
13199,2,2869.75,60.76,152.09,215.87,0
27497,146,2207.56,54.52,142.45,293.81,2
13497,2,2907.0,61.98,191.28,237.7,2
6972,2,2091.38,64.2,140.87,281.41,2
10651,2,2551.25,67.83,157.65,281.41,2
28848,146,2447.75,52.63,151.43,259.89,2
30783,146,2791.71,58.48,181.61,235.89,2
16759,2,3314.75,58.48,156.47,207.5,1
35189,298,2065.5,50.78,128.03,320.47,2
23719,146,1535.63,54.24,163.6,304.4,1
3365,2,1640.5,62.62,129.64,278.73,0
21993,146,1228.7,52.56,127.27,376.74,0
32328,298,1648.25,51.35,124.91,352.21,0
37021,2010,1474.88,46.61,130.82,322.27,0
7081,2,2105.0,42.65,79.93,247.4,0
2623,2,1547.75,61.03,168.05,384.43,2
18566,146,618.95,38.61,54.19,370.86,0
20321,146,931.52,49.38,116.55,372.25,0
35090,298,2051.0,47.08,132.66,348.17,2
30768,146,2789.12,54.92,119.78,204.38,1
17678,146,461.37,52.31,88.37,396.56,1
21530,146,1146.56,49.29,107.98,341.5,0
18968,146,690.88,48.28,115.25,408.52,0
37252,2010,1508.5,40.36,98.34,264.69,2
17278,146,390.04,52.95,70.05,470.43,2
260,2,1252.38,60.42,159.87,380.03,2
13355,2,2889.25,61.78,154.27,235.86,2
13064,2,2852.88,62.19,186.55,259.07,2
4724,2,1810.38,46.09,96.18,280.72,0
10791,2,2568.75,67.42,176.63,294.64,2
15717,2,3184.5,49.13,159.2,207.31,2
37554,2010,1552.62,46.2,130.97,361.86,2
18455,146,599.29,49.05,92.94,396.44,2
23399,146,1478.94,53.6,127.02,350.23,2
3565,2,1665.5,61.93,147.98,340.5,2
21998,146,1229.61,52.38,149.79,365.96,0
9767,2,2440.75,72.75,156.67,319.04,2
35820,298,2157.38,49.09,135.92,339.61,2
33618,298,1836.62,47.58,123.23,321.95,2
35512,298,2112.5,46.97,114.49,315.91,2
3615,2,1671.75,60.53,138.77,236.9,0
6439,2,2024.75,65.97,135.31,262.54,2
33838,298,1868.62,45.65,100.2,326.29,0
7971,2,2216.25,71.66,172.26,311.91,2
7995,2,2219.25,71.1,183.41,289.61,2
17360,146,404.83,54.72,77.17,453.95,1
15224,2,3122.88,58.47,160.86,208.86,0
36455,298,2250.0,52.11,146.98,290.26,2
21242,146,1095.05,25.88,67.41,334.51,0
34952,298,2030.75,42.2,104.66,294.92,0
7361,2,2140.0,67.25,136.61,284.42,2
27257,146,2164.89,44.31,84.43,232.24,1
13174,2,2866.63,61.77,175.92,242.08,2
20209,146,911.56,48.47,121.72,424.42,0
20597,146,980.59,50.31,115.13,393.19,2
603,2,1295.25,60.67,135.66,378.31,2
13250,2,2876.13,62.17,168.96,250.33,2
26288,146,1992.68,28.46,76.52,195.56,1
33349,298,1797.12,41.16,86.18,244.55,0
26814,146,2086.25,52.92,120.27,281.37,1
7190,2,2118.63,60.89,147.44,264.45,0
15273,2,3129.0,60.11,184.71,230.73,2
13121,2,2860.0,60.22,201.35,218.55,2
38191,2010,1645.5,49.95,176.14,271.73,2
26627,146,2052.88,52.04,156.58,274.87,2
10107,2,2483.25,68.18,129.03,231.59,2
10923,2,2585.25,61.85,165.5,232.14,2
30800,146,2794.76,57.31,116.09,210.95,1
16344,2,3262.88,43.33,151.15,204.87,2
18702,146,643.33,47.24,116.04,436.5,2
6265,2,2003.0,65.64,146.26,287.98,2
36617,298,2273.88,45.43,131.17,299.28,2
26679,146,2062.18,38.33,117.66,259.05,1
33594,298,1833.12,49.06,107.45,276.46,2
22354,146,1293.01,47.12,76.95,290.29,0
35041,298,2043.88,45.34,115.32,308.36,2
28788,146,2437.08,50.93,137.02,226.93,2
18039,146,525.22,46.9,56.96,362.42,1
26381,146,2009.14,39.2,151.0,261.03,1
32213,298,1631.62,31.29,92.73,279.68,2
28690,146,2419.71,52.18,154.41,272.85,2
15652,2,3176.38,59.53,166.2,217.53,2
3853,2,1701.5,60.51,152.42,358.58,2
20690,146,997.2,43.38,93.35,341.22,0
37438,2010,1535.75,45.57,129.84,319.11,2
11984,2,2717.88,57.79,189.83,257.17,2
28550,146,2394.86,28.77,143.07,237.03,2
32507,298,1674.38,50.12,136.14,322.98,2
11469,2,2653.5,63.07,145.07,222.86,0
11166,2,2615.63,63.53,184.87,248.76,2
19429,146,772.72,48.86,116.24,396.54,0
4926,2,1835.63,63.4,189.54,299.07,2
28491,146,2384.35,31.46,135.63,251.66,2
16264,2,3252.88,60.3,159.21,253.12,2
10512,2,2533.88,70.9,152.53,250.25,2
29091,146,2490.88,50.3,129.14,214.34,1
23379,146,1475.28,54.03,113.07,339.82,2
9311,2,2383.75,68.87,104.24,258.89,0
19767,146,833.07,49.41,128.62,308.71,2
27358,146,2182.88,54.25,118.81,334.09,2
36762,2010,1437.12,46.05,134.51,349.07,2
5447,2,1900.75,59.59,161.12,325.84,0
27594,146,2224.79,53.24,152.82,313.25,2
32532,298,1678.12,49.96,129.73,380.82,2
4410,2,1771.13,62.63,126.95,301.26,2
30421,146,2727.4,11.33,86.76,224.98,1
15728,2,3185.88,59.03,207.99,223.2,2
30980,298,1451.38,45.64,106.2,322.75,2
13429,2,2898.5,62.25,170.18,244.8,2
32527,298,1677.38,51.0,130.28,334.3,2
33913,298,1879.5,46.68,121.68,342.69,2
27441,146,2197.66,54.19,135.35,291.93,2
2606,2,1545.63,60.01,143.78,350.04,2
5276,2,1879.38,61.21,135.99,274.45,0
18581,146,621.84,43.79,89.95,370.44,0
29051,146,2483.71,45.28,102.14,213.24,1
35355,298,2089.62,47.31,113.66,275.85,2
3195,2,1619.25,61.63,127.64,316.18,2
24135,146,1609.7,51.1,139.43,269.99,2
5127,2,1860.75,63.01,156.89,306.28,0
27251,146,2163.83,44.11,95.27,241.22,1
38162,2010,1641.25,50.64,157.89,310.05,2
17765,146,476.76,46.8,62.41,420.55,1
19134,146,720.45,34.05,70.15,360.69,0
698,2,1307.13,61.62,131.53,315.35,2
23122,146,1429.56,52.35,87.93,269.67,2
13642,2,2925.13,61.56,163.51,243.67,2
2023,2,1472.75,61.12,144.03,353.36,2
37845,2010,1595.0,43.29,125.64,307.46,2
28348,146,2358.9,48.87,119.12,215.3,2
32678,298,1699.38,50.05,128.15,306.53,2
33110,298,1762.12,48.27,117.16,285.05,2
27982,146,2293.82,54.32,182.06,269.87,2
36075,298,2194.5,47.69,142.28,316.02,2
8621,2,2297.5,74.88,165.64,299.57,2
25814,146,1908.25,53.08,133.03,293.57,1
27305,146,2173.43,54.69,132.61,281.77,2
6658,2,2052.13,65.97,129.87,264.81,2
21864,146,1205.69,51.96,129.64,338.86,2
22034,146,1236.02,38.61,120.64,301.07,0
26550,146,2039.32,51.72,117.0,263.46,2
34668,298,1989.12,48.37,133.69,321.54,2
20604,146,981.81,49.56,86.26,295.17,0
31671,298,1552.62,50.42,93.73,313.71,0
3317,2,1634.5,61.28,146.28,332.57,0
18471,146,602.18,49.07,135.71,447.06,2
26513,146,2032.61,42.27,101.94,241.22,1
31633,298,1547.0,49.98,110.86,305.78,0
3543,2,1662.75,62.71,136.29,279.82,2
460,2,1277.38,56.6,102.32,289.52,0
19771,146,833.68,49.48,127.84,304.51,2
13478,2,2904.63,62.39,178.16,244.89,2
32607,298,1689.0,46.32,101.05,301.52,2
25076,146,1777.19,43.78,73.84,247.52,1
31378,298,1509.62,47.12,100.24,284.94,2
37408,2010,1531.25,45.49,131.42,336.61,2
29404,146,2546.5,33.32,81.01,236.42,1
22775,146,1367.84,53.84,117.9,258.72,2
22245,146,1273.51,48.96,137.78,344.08,0
35715,298,2142.0,50.21,116.59,287.27,2
19256,146,741.93,46.57,117.8,397.04,0
36153,298,2205.88,48.81,115.0,269.16,0
20796,146,1015.95,50.41,145.83,389.62,2
18509,146,608.89,48.68,126.76,441.61,2
5824,2,1947.88,62.58,138.0,258.28,0
28526,146,2390.6,21.43,124.61,255.77,1
9724,2,2435.38,72.66,210.64,271.86,2
33157,298,1769.12,44.36,116.61,277.39,2
571,2,1291.25,59.86,137.16,345.07,2
23923,146,1571.91,53.38,180.65,353.26,1
15913,2,3209.0,57.34,194.27,211.62,2
9057,2,2352.0,75.52,178.57,318.8,2
9255,2,2376.75,74.47,139.09,253.84,0
4796,2,1819.38,56.46,204.85,271.7,0
23501,146,1497.08,30.27,104.96,286.96,1
21442,146,1130.71,50.94,113.26,301.75,2
17031,146,346.0,50.63,71.66,455.25,1
29370,146,2540.41,46.62,131.89,210.81,1
19006,146,697.74,49.86,119.84,391.67,2
15671,2,3178.75,59.6,174.04,242.39,2
34264,298,1930.25,49.1,142.95,337.05,2
32863,298,1726.12,43.19,66.25,282.4,0
2980,2,1592.38,62.03,131.13,291.11,2
27094,146,2135.94,50.12,121.91,262.39,2
5443,2,1900.25,59.63,177.18,331.88,2
34364,298,1944.88,50.0,128.86,302.84,2
22619,146,1340.1,49.01,92.43,302.2,0
31484,298,1525.25,46.55,108.42,300.59,2
8222,2,2247.63,73.81,201.07,298.7,2
23080,146,1422.1,44.64,73.11,241.98,0
29780,146,2613.41,52.26,142.3,258.78,2
33914,298,1879.75,46.87,122.83,337.21,2
35601,298,2125.38,47.49,122.17,296.26,2
28077,146,2310.74,41.97,121.34,217.21,2
11693,2,2681.5,46.07,118.75,217.38,0
12134,2,2736.63,52.55,112.27,227.7,0
17017,146,343.41,52.01,57.76,444.23,1
9928,2,2460.88,70.26,119.54,217.93,0
28039,146,2303.88,45.36,154.89,224.78,1
34717,298,1996.25,48.39,138.47,295.28,2
21393,146,1122.17,52.49,132.91,382.28,2
7047,2,2100.75,40.16,82.62,245.74,0
29977,146,2648.31,41.89,123.61,202.67,1
25997,146,1940.86,31.36,92.08,250.59,1
29576,146,2577.14,50.3,136.18,260.8,1
15817,2,3197.0,58.92,195.69,226.64,2
26843,146,2091.28,53.86,175.63,277.33,2
1179,2,1367.25,62.6,160.67,389.92,2
10550,2,2538.63,69.16,157.8,278.62,2
16762,2,3315.13,58.23,152.77,203.87,1
37603,2010,1559.62,48.07,141.55,327.72,2
35321,298,2084.75,48.15,107.16,277.98,2
24723,146,1714.25,34.2,56.83,262.86,1
10391,2,2518.75,69.64,172.13,318.09,2
7462,2,2152.63,69.68,147.22,286.61,2
24027,146,1590.65,37.57,84.24,297.02,1
25014,146,1766.06,48.8,95.8,236.1,1
19474,146,780.64,42.64,99.49,384.63,0
22652,146,1345.9,52.88,116.2,309.16,2
11340,2,2637.38,63.05,194.8,248.72,2
4705,2,1808.0,56.66,104.06,263.39,0
17456,146,421.74,52.61,71.35,449.38,1
17955,146,510.44,49.61,129.0,518.1,2
7044,2,2100.38,39.85,77.47,245.61,0
29378,146,2541.93,43.29,117.9,220.58,1
11599,2,2669.75,64.02,168.22,234.06,2
28372,146,2363.17,52.87,166.15,260.14,2
21620,146,1162.56,37.67,93.85,311.66,0
23234,146,1449.53,52.43,111.79,295.92,2
20287,146,925.58,48.51,90.95,327.37,0
2019,2,1472.25,60.97,146.94,362.68,2
32408,298,1660.0,48.34,178.14,373.01,2
5917,2,1959.5,60.26,167.19,354.21,2
33659,298,1842.62,49.16,120.78,304.14,2
29734,146,2605.18,52.69,186.79,236.24,1
32797,298,1716.5,45.13,96.6,256.71,2
31823,298,1574.75,49.07,136.23,334.75,2
16605,2,3295.5,55.69,156.21,206.67,1
21022,146,1056.03,51.99,136.27,405.2,2
17552,146,438.96,53.43,69.47,431.96,1
20740,146,1006.2,48.23,105.34,347.93,0
24280,146,1635.46,38.76,116.84,272.52,1
184,2,1242.88,59.78,88.67,286.94,0
29020,146,2478.23,51.36,175.51,325.04,2
1487,2,1405.75,58.92,164.38,390.33,2
33444,298,1811.12,48.01,103.41,270.3,2
33857,298,1871.38,44.36,133.7,321.29,2
9875,2,2454.25,71.37,177.42,289.01,2
16091,2,3231.25,58.83,191.46,209.41,2
31134,298,1474.0,45.34,99.86,295.19,0
1795,2,1444.25,61.47,159.67,361.54,2
16085,2,3230.5,59.77,195.62,238.63,2
21678,146,1172.77,52.09,129.55,381.33,2
2444,2,1525.38,62.96,151.93,361.85,0
2572,2,1541.38,59.63,132.47,331.64,0
23314,146,1463.85,53.46,112.27,305.53,2
15496,2,3156.88,56.74,177.27,191.22,1
23296,146,1460.65,53.4,121.5,286.83,2
16866,146,316.89,54.41,59.89,523.34,1
35863,298,2163.5,48.16,117.01,296.5,2
11948,2,2713.38,64.62,171.06,254.78,2
3902,2,1707.63,62.63,95.59,259.67,0
25311,146,1818.79,51.56,129.42,299.25,2
25652,146,1879.6,38.9,110.16,214.15,1
37973,2010,1613.62,49.66,166.62,356.94,2
24768,146,1722.32,51.98,117.61,292.88,2
15760,2,3189.88,59.11,157.19,216.2,0
9588,2,2418.38,57.11,97.39,238.68,0
33030,298,1750.62,50.57,103.57,263.62,2
2569,2,1541.0,59.71,136.49,336.34,0
2692,2,1556.38,57.28,119.03,266.44,0
27338,146,2179.22,53.97,124.32,312.48,2
16116,2,3234.38,59.36,186.86,217.48,2
5013,2,1846.5,61.21,165.66,333.46,2
4973,2,1841.5,63.34,148.89,304.61,2
17182,146,372.97,58.15,64.94,377.92,2
31963,298,1595.12,50.09,115.54,303.02,2
13585,2,2918.0,58.81,146.04,208.21,2
21662,146,1170.03,51.8,120.42,359.73,2
10874,2,2579.13,65.64,153.82,254.13,2
21275,146,1100.99,49.8,120.97,391.36,2
11395,2,2644.25,57.28,156.68,218.15,2
8827,2,2323.25,70.84,185.53,243.31,0
17024,146,344.78,49.66,62.04,443.29,1
35964,298,2178.25,48.76,127.33,321.42,2
31381,298,1510.12,47.36,100.39,280.19,2
25330,146,1822.3,48.24,122.15,208.41,1
21529,146,1146.4,48.08,107.23,350.43,0
36856,2010,1450.75,47.8,147.8,371.34,2
11735,2,2686.75,62.33,194.09,248.34,2
14324,2,3010.38,49.83,147.02,200.23,2
11442,2,2650.13,63.34,196.82,231.01,2
33221,298,1778.38,43.14,83.48,240.95,0
9055,2,2351.75,75.63,173.44,316.8,2
6702,2,2057.63,63.67,145.69,301.35,2
35049,298,2045.0,46.28,117.98,310.11,2
30261,146,2698.9,40.63,179.29,225.15,2
1286,2,1380.63,34.28,85.38,309.84,0
24209,146,1622.81,52.77,148.33,308.65,2
35940,298,2174.75,47.28,115.74,311.58,2
34896,298,2022.62,46.2,117.65,285.52,2
5434,2,1899.13,59.98,166.87,324.43,2
7635,2,2174.25,71.7,159.14,283.57,2
32315,298,1646.38,50.72,133.38,349.48,2
21997,146,1229.46,52.55,145.27,361.42,0
19391,146,766.01,47.96,131.54,377.37,2
38,2,1224.63,57.7,123.49,325.22,2
17723,146,469.44,51.03,97.37,481.45,2
29989,146,2650.44,33.68,123.29,215.06,1
27214,146,2157.27,54.21,118.36,328.23,2
1019,2,1347.25,59.27,133.0,336.78,2
37072,2010,1482.25,46.82,142.96,354.25,2
32129,298,1619.38,51.15,145.76,377.02,2
17750,146,474.17,47.96,57.9,400.76,1
21145,146,1077.82,51.85,109.19,316.54,2
36543,298,2263.0,50.55,145.89,318.98,2
15149,2,3113.5,57.8,156.5,208.98,0
15712,2,3183.88,42.7,101.11,195.43,1
11389,2,2643.5,57.16,146.08,216.83,0
23160,146,1436.42,53.62,116.15,290.1,2
9746,2,2438.13,72.29,161.99,262.02,0
9232,2,2373.88,74.61,162.75,317.7,2
20869,146,1028.9,50.06,121.92,335.48,2
16740,2,3312.38,58.74,180.58,219.09,2
24690,146,1708.45,40.68,75.68,257.27,1
2549,2,1538.5,59.42,164.64,316.02,2
12663,2,2802.75,55.28,153.52,221.49,0
20449,146,954.38,44.13,107.58,361.4,0
16949,146,331.52,57.82,80.76,433.42,2
26944,146,2109.27,48.62,98.45,221.17,1
30708,146,2778.46,38.38,96.66,207.06,1
14824,2,3072.88,58.97,184.87,236.59,0
16433,2,3274.0,58.38,131.97,196.1,1
36346,298,2234.0,49.25,151.53,281.74,2
28940,146,2464.05,26.9,128.48,224.73,1
11052,2,2601.38,62.17,166.95,261.03,0
36595,298,2270.62,47.36,124.38,259.36,2
33285,298,1787.62,49.06,115.91,296.34,2
12542,2,2787.63,64.15,157.75,289.75,0
13758,2,2939.63,62.18,162.91,226.9,2
21709,146,1178.26,51.67,96.42,290.31,2
16267,2,3253.25,60.4,166.44,256.07,2
16940,146,330.0,57.39,92.11,438.43,2
30081,146,2666.9,45.85,150.53,223.59,1
36572,298,2267.25,50.23,130.75,273.8,0
25778,146,1901.85,49.48,167.36,259.77,2
13252,2,2876.38,62.17,168.35,250.69,2
25370,146,1829.46,52.25,149.62,295.05,2
3841,2,1700.0,60.45,152.49,367.13,2
25541,146,1859.64,50.58,143.27,265.63,2
8177,2,2242.0,69.82,130.52,242.87,0
17842,146,490.47,47.51,63.66,386.78,1
8884,2,2330.38,73.03,212.94,289.85,2
4234,2,1749.13,61.35,141.1,287.27,2
10034,2,2474.13,69.47,149.13,234.16,2
29806,146,2617.98,51.58,162.82,267.12,2
23573,146,1509.73,45.87,107.79,269.08,1
26574,146,2043.58,53.18,133.13,280.71,2
18878,146,675.03,48.01,106.65,372.71,2
17830,146,488.34,52.42,101.17,409.41,2
26712,146,2067.97,42.49,97.62,250.49,1
12049,2,2726.0,57.93,201.77,272.45,2
21054,146,1061.67,51.64,119.07,350.22,0
29456,146,2555.8,52.47,143.59,234.51,1
16789,146,303.33,62.15,85.35,467.7,1
14909,2,3083.5,55.39,155.84,196.43,2
24004,146,1586.54,49.13,127.65,290.88,2
21721,146,1180.39,49.15,77.35,280.02,0
5390,2,1893.63,62.22,143.3,301.22,2
1123,2,1360.25,62.18,136.28,314.54,2
26880,146,2097.84,53.27,140.03,280.8,2
37957,2010,1611.38,49.43,148.72,362.94,2
24125,146,1607.87,51.23,143.43,379.65,2
10273,2,2504.0,70.55,163.25,266.65,2
20464,146,956.97,45.0,108.25,334.59,0
34463,298,1959.38,48.99,143.59,305.41,2
19892,146,855.17,35.79,69.77,342.82,0
37923,2010,1606.38,46.95,150.83,324.9,2
22663,146,1347.88,53.82,118.72,342.49,2
19845,146,846.79,45.93,100.44,325.51,0
9883,2,2455.25,71.87,193.87,325.4,2
31489,298,1526.0,46.89,115.04,326.61,2
11497,2,2657.0,62.52,169.22,225.21,2
31335,298,1503.38,49.57,91.79,286.46,2
15417,2,3147.0,59.4,200.0,245.06,2
30966,146,2824.33,476.4,10.0,203.22,1
1749,2,1438.5,61.03,140.98,319.22,2
25316,146,1819.71,52.44,126.71,306.42,2
35875,298,2165.25,48.56,124.96,309.1,2
26654,146,2057.6,52.39,137.71,317.91,2
7537,2,2162.0,69.27,169.85,310.8,0
21644,146,1166.83,51.49,110.86,337.03,2
1029,2,1348.5,60.44,136.15,350.87,2
22642,146,1344.22,46.13,81.25,286.69,0
22851,146,1381.25,47.42,86.41,288.35,0
36374,298,2238.12,43.7,155.48,315.45,2
1575,2,1416.75,62.44,136.31,302.91,2
